,NOC,Year,duration,event,veteran_ratio,HHI,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,female_ratio,athlete_growth,athlete_growth_last,events_per_athlete
451,SRI,1968,5,0,0.0,0.3333333333333333,6,27,24,8,4.5,4.0,0.0,-0.5714285714285714,-0.5,1.2222222222222223
452,SRI,1972,6,0,0.0,0.16666666666666669,7,31,26,8,4.428571428571429,3.7142857142857144,0.0,-0.42857142857142855,0.3333333333333333,1.2580645161290323
453,SRI,1976,7,0,0.0,0.0,7,31,26,8,4.428571428571429,3.7142857142857144,0.0,-0.42857142857142855,0.3333333333333333,1.2580645161290323
454,SRI,1980,8,0,0.0,1.0,8,35,27,8,4.375,3.375,0.0,-0.42857142857142855,0.0,1.2285714285714286
455,SRI,1984,9,0,0.0,0.22222222222222227,9,39,30,9,4.333333333333333,3.3333333333333335,0.0,-0.42857142857142855,0.0,1.2564102564102564
456,SRI,1988,10,0,0.3333333333333333,0.1111111111111111,10,43,35,9,4.3,3.5,0.06666666666666667,-0.14285714285714285,0.5,1.302325581395349
457,SRI,1992,11,0,0.09090909090909091,0.0625,11,53,46,10,4.818181818181818,4.181818181818182,0.15789473684210525,0.5714285714285714,0.8333333333333334,1.3584905660377358
458,SRI,1996,12,0,0.2222222222222222,0.12396694214876033,12,60,48,10,5.0,4.0,0.20689655172413793,0.2857142857142857,-0.18181818181818182,1.35
459,SRI,2000,13,1,0.3333333333333333,0.10069444444444445,13,72,53,10,5.538461538461538,4.076923076923077,0.27927927927927926,1.5714285714285714,1.0,1.3888888888888888
460,ARM,1996,0,1,0.0,0.02908587257617728,1,32,36,11,32.0,36.0,0.05263157894736842,0.0,0.0,1.1875
461,CIV,1964,0,0,0.0,0.10000000000000003,1,9,10,2,9.0,10.0,0.0,0.0,0.0,1.1111111111111112
462,CIV,1968,1,0,0.4,0.2066115702479339,2,15,13,3,7.5,6.5,0.0,0.1111111111111111,0.1111111111111111,1.1333333333333333
463,CIV,1972,2,0,0.45454545454545453,0.18343195266272194,3,21,15,3,7.0,5.0,0.0,0.2222222222222222,0.1,1.2380952380952381
464,CIV,1976,3,0,0.25,0.19008264462809918,4,27,19,3,6.75,4.75,0.044444444444444446,-0.1111111111111111,-0.2727272727272727,1.2592592592592593
465,CIV,1980,4,0,0.0,0.0,4,27,19,3,6.75,4.75,0.044444444444444446,-0.1111111111111111,-0.2727272727272727,1.2592592592592593
466,CIV,1984,5,1,0.26666666666666666,0.09876543209876543,5,38,27,4,7.6,5.4,0.047619047619047616,0.6666666666666666,0.875,1.3157894736842106
467,KEN,1956,0,0,0.0,0.24661810613943808,1,25,10,4,25.0,10.0,0.03225806451612903,0.0,0.0,1.24
468,KEN,1960,1,0,0.3333333333333333,0.3044444444444444,2,43,18,5,21.5,9.0,0.01639344262295082,0.08,0.08,1.2325581395348837
469,KEN,1964,2,1,0.3783783783783784,0.17430101130279602,3,66,27,6,22.0,9.0,0.00980392156862745,0.48,0.37037037037037035,1.196969696969697
470,BEN,1972,0,0,0.0,0.3333333333333333,1,3,3,2,3.0,3.0,0.0,0.0,0.0,1.0
471,BEN,1976,1,0,0.0,0.0,1,3,3,2,3.0,3.0,0.0,0.0,0.0,1.0
472,BEN,1980,2,0,0.0,0.058823529411764705,2,19,18,2,9.5,9.0,0.05,4.333333333333333,4.333333333333333,1.0526315789473684
473,BEN,1984,3,0,0.3333333333333333,0.3333333333333333,3,21,18,2,7.0,6.0,0.043478260869565216,0.0,-0.8125,1.0476190476190477
474,BEN,1988,4,0,0.0,0.22000000000000008,4,28,22,3,7.0,5.5,0.09090909090909091,1.3333333333333333,1.3333333333333333,1.1428571428571428
475,BEN,1992,5,0,0.0,0.18367346938775508,5,34,24,4,6.8,4.8,0.125,1.0,-0.14285714285714285,1.1470588235294117
476,BEN,1996,6,0,0.6,0.38775510204081637,6,36,24,4,6.0,4.0,0.1276595744680851,0.6666666666666666,-0.16666666666666666,1.25
477,BEN,2000,7,0,0.5,0.25,7,38,26,6,5.428571428571429,3.7142857142857144,0.13725490196078433,0.3333333333333333,-0.2,1.236842105263158
478,BEN,2004,8,0,0.0,0.25,8,42,28,7,5.25,3.5,0.16363636363636364,0.3333333333333333,0.0,1.2142857142857142
479,BEN,2008,9,0,0.6,0.20000000000000004,9,44,30,7,4.888888888888889,3.3333333333333335,0.18333333333333332,0.6666666666666666,0.25,1.2272727272727273
480,BEN,2012,10,0,0.2,0.20000000000000004,10,48,32,7,4.8,3.2,0.18461538461538463,0.6666666666666666,0.0,1.2083333333333333
481,BEN,2016,11,0,0.0,0.16666666666666669,11,54,35,8,4.909090909090909,3.1818181818181817,0.19718309859154928,1.0,0.2,1.1851851851851851
482,BEN,2020,12,0,0.2857142857142857,0.14285714285714285,12,59,42,9,4.916666666666667,3.5,0.21794871794871795,1.3333333333333333,0.16666666666666666,1.2033898305084745
483,BEN,2024,13,0,0.4,0.20000000000000004,13,62,44,9,4.769230769230769,3.3846153846153846,0.2289156626506024,0.6666666666666666,-0.2857142857142857,1.1935483870967742
484,GBR,1896,0,1,0.0,0.06239999999999999,1,10,19,7,10.0,19.0,0.0,0.0,0.0,2.5
485,GHA,1952,0,0,0.0,0.2839506172839506,1,7,5,1,7.0,5.0,0.0,0.0,0.0,1.2857142857142858
486,GHA,1956,1,0,0.0,0.0,1,7,5,1,7.0,5.0,0.0,0.0,0.0,1.2857142857142858
487,GHA,1960,2,1,0.0,0.12000000000000001,2,20,14,2,10.0,7.0,0.0,0.8571428571428571,0.8571428571428571,1.2
488,SOM,1972,0,0,0.0,0.25,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
489,SOM,1976,1,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
490,SOM,1980,2,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
491,SOM,1984,3,0,0.14285714285714285,0.18518518518518517,2,9,7,1,4.5,3.5,0.0,1.3333333333333333,1.3333333333333333,1.4444444444444444
492,SOM,1988,4,0,0.8,0.28,3,10,7,1,3.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,-0.2857142857142857,1.6
493,SOM,1992,5,0,0.0,0.0,3,10,7,1,3.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,-0.2857142857142857,1.6
494,SOM,1996,6,0,0.5,0.25,4,12,7,1,3.0,1.75,0.0,0.3333333333333333,-0.2,1.5
495,SOM,2000,7,0,0.5,0.5,5,13,8,1,2.6,1.6,0.041666666666666664,-0.3333333333333333,-0.5,1.5384615384615385
496,SOM,2004,8,0,0.0,0.5,6,15,9,1,2.5,1.5,0.07692307692307693,-0.3333333333333333,0.0,1.4666666666666666
497,SOM,2008,9,0,0.0,0.5,7,17,10,1,2.4285714285714284,1.4285714285714286,0.10714285714285714,-0.3333333333333333,0.0,1.411764705882353
498,SOM,2012,10,0,0.0,0.5,8,19,10,1,2.375,1.25,0.13333333333333333,-0.3333333333333333,0.0,1.368421052631579
499,SOM,2016,11,0,0.5,0.5,9,20,10,1,2.2222222222222223,1.1111111111111112,0.15625,-0.3333333333333333,0.0,1.4
500,SOM,2020,12,0,0.0,0.5,10,22,12,2,2.2,1.2,0.17647058823529413,-0.3333333333333333,0.0,1.3636363636363635
501,SOM,2024,13,0,1.0,1.0,11,22,13,2,2.0,1.1818181818181819,0.17142857142857143,-0.6666666666666666,-0.5,1.4090909090909092
502,NIG,1964,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
503,NIG,1968,1,0,0.5,0.5,2,2,3,1,1.0,1.5,0.0,1.0,1.0,1.5
504,NIG,1972,2,1,0.25,0.25,3,5,5,1,1.6666666666666667,1.6666666666666667,0.0,3.0,1.0,1.2
505,MLI,1964,0,0,0.0,0.5,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
506,MLI,1968,1,0,0.0,0.5,2,4,4,2,2.0,2.0,0.0,0.0,0.0,1.0
507,MLI,1972,2,0,0.3333333333333333,0.3333333333333333,3,6,6,3,2.0,2.0,0.0,0.5,0.5,1.0
508,MLI,1976,3,0,0.0,0.0,3,6,6,3,2.0,2.0,0.0,0.5,0.5,1.0
509,MLI,1980,4,0,0.14285714285714285,0.14285714285714285,4,12,11,3,3.0,2.75,0.07142857142857142,2.5,1.3333333333333333,1.0
510,MLI,1984,5,0,0.25,0.20000000000000004,5,15,15,3,3.0,3.0,0.05263157894736842,1.0,-0.42857142857142855,1.1333333333333333
511,MLI,1988,6,0,0.0,0.125,6,21,19,3,3.5,3.1666666666666665,0.1111111111111111,2.0,0.5,1.1904761904761905
512,MLI,1992,7,0,0.2,0.16666666666666669,7,25,20,3,3.5714285714285716,2.857142857142857,0.15151515151515152,1.5,-0.16666666666666666,1.16
513,MLI,1996,8,0,0.3333333333333333,0.25,8,27,22,3,3.375,2.75,0.1891891891891892,0.5,-0.4,1.1481481481481481
514,MLI,2000,9,0,0.0,0.20000000000000004,9,32,24,4,3.5555555555555554,2.6666666666666665,0.21428571428571427,1.5,0.6666666666666666,1.125
515,MLI,2004,10,0,0.09523809523809523,0.5918367346938777,10,51,26,5,5.1,2.6,0.1746031746031746,9.5,3.2,1.0980392156862746
516,MLI,2008,11,0,0.17647058823529413,0.5155709342560557,11,65,28,7,5.909090909090909,2.5454545454545454,0.3125,7.5,-0.19047619047619047,1.0769230769230769
517,MLI,2012,12,0,0.16666666666666666,0.16666666666666669,12,70,31,7,5.833333333333333,2.5833333333333335,0.313953488372093,2.0,-0.6470588235294118,1.0714285714285714
518,MLI,2016,13,0,0.16666666666666666,0.16666666666666669,13,75,33,7,5.769230769230769,2.5384615384615383,0.31521739130434784,2.0,0.0,1.0666666666666667
519,MLI,2020,14,0,0.0,0.25,14,79,37,7,5.642857142857143,2.642857142857143,0.3125,1.0,-0.3333333333333333,1.0632911392405062
520,MLI,2024,15,0,0.041666666666666664,0.6354166666666669,15,102,43,7,6.8,2.8666666666666667,0.26666666666666666,11.0,5.0,1.0588235294117647
521,AFG,1936,0,0,0.0,0.671875,1,15,4,2,15.0,4.0,0.0,0.0,0.0,1.0666666666666667
522,AFG,1948,3,0,0.0,0.5072000000000001,2,37,5,3,18.5,2.5,0.0,0.4666666666666667,0.4666666666666667,1.027027027027027
523,AFG,1952,4,0,0.0,0.0,2,37,5,3,18.5,2.5,0.0,0.4666666666666667,0.4666666666666667,1.027027027027027
524,AFG,1956,5,0,0.5,1.0,3,43,5,3,14.333333333333334,1.6666666666666667,0.0,-0.2,-0.45454545454545453,1.0232558139534884
525,AFG,1960,6,0,0.0,0.109375,4,55,17,4,13.75,4.25,0.0,-0.2,0.0,1.0909090909090908
526,AFG,1964,7,0,0.125,0.125,5,62,21,4,12.4,4.2,0.0,-0.4666666666666667,-0.3333333333333333,1.0806451612903225
527,AFG,1968,8,0,0.2,0.20000000000000004,6,66,21,4,11.0,3.5,0.0,-0.6666666666666666,-0.375,1.0757575757575757
528,AFG,1972,9,0,0.625,0.125,7,69,21,4,9.857142857142858,3.0,0.0,-0.4666666666666667,0.6,1.1159420289855073
529,AFG,1976,10,0,0.0,0.0,7,69,21,4,9.857142857142858,3.0,0.0,-0.4666666666666667,0.6,1.1159420289855073
530,AFG,1980,11,0,0.0,0.09090909090909091,8,80,25,5,10.0,3.125,0.0,-0.26666666666666666,0.375,1.1
531,AFG,1984,12,0,0.0,0.0,8,80,25,5,10.0,3.125,0.0,-0.26666666666666666,0.375,1.1
532,AFG,1988,13,0,0.0,0.20000000000000004,9,85,25,5,9.444444444444445,2.7777777777777777,0.0,-0.6666666666666666,-0.5454545454545454,1.0941176470588236
533,AFG,1992,14,0,0.0,0.0,9,85,25,5,9.444444444444445,2.7777777777777777,0.0,-0.6666666666666666,-0.5454545454545454,1.0941176470588236
534,AFG,1996,15,0,0.0,0.5,10,87,26,5,8.7,2.6,0.0,-0.8666666666666667,-0.6,1.0919540229885059
535,AFG,2000,16,0,0.0,0.0,10,87,26,5,8.7,2.6,0.0,-0.8666666666666667,-0.6,1.0919540229885059
536,AFG,2004,17,0,0.0,0.20000000000000004,11,92,29,6,8.363636363636363,2.6363636363636362,0.017699115044247787,-0.6666666666666666,1.5,1.0869565217391304
537,AFG,2008,18,1,0.5,0.25,12,94,31,7,7.833333333333333,2.5833333333333335,0.02564102564102564,-0.7333333333333333,-0.2,1.0851063829787233
538,POL,1912,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
539,POL,1920,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
540,POL,1924,3,1,0.0,0.04080000000000002,2,66,39,11,33.0,19.5,0.009900990099009901,64.0,64.0,1.5303030303030303
541,CRC,1936,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
542,CRC,1948,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
543,CRC,1952,4,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
544,CRC,1956,5,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
545,CRC,1960,6,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
546,CRC,1964,7,0,0.0,1.0,2,3,2,2,1.5,1.0,0.0,1.0,1.0,1.0
547,CRC,1968,8,0,0.0,0.07818930041152262,3,21,20,8,7.0,6.666666666666667,0.1,17.0,8.0,1.4285714285714286
548,CRC,1972,9,0,0.6666666666666666,0.25,4,22,21,8,5.5,5.25,0.08823529411764706,2.0,-0.8333333333333334,1.4090909090909092
549,CRC,1976,10,0,0.2,0.12000000000000002,5,26,27,9,5.2,5.4,0.18181818181818182,4.0,0.6666666666666666,1.5
550,CRC,1980,11,0,0.10344827586206896,0.20818115412710012,6,52,37,10,8.666666666666666,6.166666666666667,0.14814814814814814,28.0,4.8,1.3653846153846154
551,CRC,1984,12,0,0.2857142857142857,0.296875,7,72,44,10,10.285714285714286,6.285714285714286,0.11504424778761062,27.0,-0.034482758620689655,1.3472222222222223
552,CRC,1988,13,1,0.125,0.07070707070707072,8,86,54,10,10.75,6.75,0.22602739726027396,15.0,-0.42857142857142855,1.5
553,PAN,1928,0,0,0.0,0.5,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
554,PAN,1932,1,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
555,PAN,1936,2,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
556,PAN,1948,5,1,0.0,0.5,2,2,4,2,1.0,2.0,0.0,0.0,0.0,2.0
557,GEO,1996,0,1,0.0,0.02721088435374149,1,34,39,13,34.0,39.0,0.21428571428571427,0.0,0.0,1.2352941176470589
558,SLO,1992,0,1,0.0,0.03757356269805341,1,35,34,12,35.0,34.0,0.14893617021276595,0.0,0.0,1.3428571428571427
559,GUY,1948,0,0,0.0,0.14285714285714285,1,4,7,3,4.0,7.0,0.0,0.0,0.0,1.75
560,GUY,1952,1,0,0.0,1.0,2,5,8,3,2.5,4.0,0.0,-0.75,-0.75,1.6
561,GUY,1956,2,0,0.0,0.16666666666666669,3,9,12,3,3.0,4.0,0.14285714285714285,0.0,3.0,1.5555555555555556
562,GUY,1960,3,0,0.0,0.16666666666666669,4,14,17,4,3.5,4.25,0.15,0.25,0.25,1.4285714285714286
563,GUY,1964,4,0,0.0,1.0,5,15,17,4,3.0,3.4,0.14285714285714285,-0.75,-0.8,1.4
564,GUY,1968,5,0,0.0,0.16666666666666669,6,20,20,4,3.3333333333333335,3.3333333333333335,0.1111111111111111,0.25,4.0,1.35
565,GUY,1972,6,0,0.0,0.25,7,23,22,4,3.2857142857142856,3.142857142857143,0.0967741935483871,-0.25,-0.4,1.3478260869565217
566,GUY,1976,7,0,0.0,0.0,7,23,22,4,3.2857142857142856,3.142857142857143,0.0967741935483871,-0.25,-0.4,1.3478260869565217
567,GUY,1980,8,1,0.0,0.10000000000000003,8,31,25,4,3.875,3.125,0.12195121951219512,1.0,1.6666666666666667,1.3225806451612903
568,NZL,1900,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
569,NZL,1904,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
570,NZL,1906,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
571,NZL,1908,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
572,NZL,1912,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
573,NZL,1920,5,1,0.0,0.16666666666666669,2,5,7,4,2.5,3.5,0.2857142857142857,3.0,3.0,1.4
574,POR,1912,0,0,0.0,0.125,1,6,8,3,6.0,8.0,0.0,0.0,0.0,1.3333333333333333
575,POR,1920,2,0,0.07692307692307693,0.14875,2,18,14,4,9.0,7.0,0.0,1.1666666666666667,1.1666666666666667,2.611111111111111
576,POR,1924,3,1,0.35714285714285715,0.0900860117700317,3,36,26,9,12.0,8.666666666666666,0.0,3.6666666666666665,1.1538461538461537,2.388888888888889
577,PAR,1968,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
578,PAR,1972,1,0,0.0,0.3333333333333333,2,4,4,3,2.0,2.0,0.0,2.0,2.0,1.0
579,PAR,1976,2,0,0.25,0.16666666666666669,3,7,10,4,2.3333333333333335,3.3333333333333335,0.0,3.0,0.3333333333333333,1.4285714285714286
580,PAR,1980,3,0,0.0,0.0,3,7,10,4,2.3333333333333335,3.3333333333333335,0.0,3.0,0.3333333333333333,1.4285714285714286
581,PAR,1984,4,0,0.0,0.07407407407407407,4,21,25,6,5.25,6.25,0.0,13.0,2.5,1.3333333333333333
582,PAR,1988,5,0,0.1,0.10059171597633138,5,30,31,7,6.0,6.2,0.0,9.0,-0.2857142857142857,1.3333333333333333
583,PAR,1992,6,0,0.07407407407407407,0.3215400624349635,6,55,38,8,9.166666666666666,6.333333333333333,0.041666666666666664,26.0,1.7,1.2545454545454546
584,PAR,1996,7,0,0.14285714285714285,0.14285714285714285,7,61,42,9,8.714285714285714,6.0,0.05063291139240506,6.0,-0.7407407407407407,1.2295081967213115
585,PAR,2000,8,0,0.4,0.20000000000000004,8,64,46,9,8.0,5.75,0.08333333333333333,4.0,-0.2857142857142857,1.234375
586,PAR,2004,9,1,0.047619047619047616,0.6074380165289258,9,84,49,10,9.333333333333334,5.444444444444445,0.08490566037735849,20.0,3.2,1.1785714285714286
587,ANG,1980,0,0,0.0,0.10034602076124566,1,11,14,3,11.0,14.0,0.11764705882352941,0.0,0.0,1.5454545454545454
588,ANG,1984,1,0,0.0,0.0,1,11,14,3,11.0,14.0,0.11764705882352941,0.0,0.0,1.5454545454545454
589,ANG,1988,2,0,0.0,0.04132231404958677,2,35,33,4,17.5,16.5,0.26,1.1818181818181819,1.1818181818181819,1.4285714285714286
590,ANG,1992,3,0,0.21428571428571427,0.15335169880624422,3,57,39,6,19.0,13.0,0.2289156626506024,1.5454545454545454,0.16666666666666666,1.2982456140350878
591,ANG,1996,4,0,0.39285714285714285,0.32888888888888884,4,74,43,8,18.5,10.75,0.3185840707964602,1.5454545454545454,0.0,1.2567567567567568
592,ANG,2000,5,0,0.4666666666666667,0.35333333333333344,5,90,44,8,18.0,8.8,0.35664335664335667,1.7272727272727273,0.07142857142857142,1.2222222222222223
593,ANG,2004,6,0,0.43333333333333335,0.4133333333333334,6,107,45,8,17.833333333333332,7.5,0.3872832369942196,1.7272727272727273,0.0,1.1869158878504673
594,ANG,2008,7,0,0.46875,0.32047750229568417,7,124,48,10,17.714285714285715,6.857142857142857,0.39805825242718446,1.9090909090909092,0.06666666666666667,1.1693548387096775
595,ANG,2012,8,0,0.2727272727272727,0.286530612244898,8,148,52,10,18.5,6.5,0.4605809128630705,2.0,0.03125,1.1554054054054055
596,ANG,2016,9,0,0.4230769230769231,0.35502958579881644,9,163,53,11,18.11111111111111,5.888888888888889,0.48314606741573035,1.3636363636363635,-0.21212121212121213,1.1411042944785277
597,ANG,2020,10,0,0.4,0.5099999999999998,10,175,59,11,17.5,5.9,0.5052264808362369,0.8181818181818182,-0.23076923076923078,1.177142857142857
598,ANG,2024,11,0,0.48,0.35502958579881644,11,188,68,12,17.09090909090909,6.181818181818182,0.5175718849840255,1.2727272727272727,0.25,1.2340425531914894
599,VEN,1932,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
600,VEN,1936,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
601,VEN,1948,4,0,0.0,0.5,2,2,3,2,1.0,1.5,0.0,0.0,0.0,1.5
602,VEN,1952,5,1,0.0,0.03804484756865708,3,40,38,9,13.333333333333334,12.666666666666666,0.030303030303030304,37.0,37.0,1.65
603,COL,1900,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
604,COL,1904,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
605,COL,1906,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
606,COL,1908,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
607,COL,1912,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
608,COL,1920,5,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
609,COL,1924,6,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
610,COL,1928,7,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
611,COL,1932,8,0,0.0,0.5,2,3,3,3,1.5,1.5,0.0,1.0,1.0,1.0
612,COL,1936,9,0,0.0,0.22222222222222227,3,8,8,3,2.6666666666666665,2.6666666666666665,0.0,4.0,1.5,1.125
613,COL,1948,12,0,0.0,0.17355371900826447,4,14,14,5,3.5,3.5,0.0,5.0,0.2,1.4285714285714286
614,COL,1952,13,0,0.0,0.0,4,14,14,5,3.5,3.5,0.0,5.0,0.2,1.4285714285714286
615,COL,1956,14,0,0.07692307692307693,0.06201901312811226,5,38,32,8,7.6,6.4,0.0,25.0,3.3333333333333335,1.6842105263157894
616,COL,1960,15,0,0.3125,0.10396975425330815,6,49,35,9,8.166666666666666,5.833333333333333,0.0,15.0,-0.38461538461538464,1.6326530612244898
617,COL,1964,16,0,0.15,0.07375000000000001,7,66,39,9,9.428571428571429,5.571428571428571,0.0,19.0,0.25,1.696969696969697
618,COL,1968,17,0,0.16279069767441862,0.08408163265306123,8,102,57,10,12.75,7.125,0.07,42.0,1.15,1.7156862745098038
619,COL,1972,18,1,0.11864406779661017,0.07128888888888887,9,154,75,11,17.11111111111111,8.333333333333334,0.09454545454545454,58.0,0.37209302325581395,1.5909090909090908
620,FRG,1968,0,1,0.0,0.010341649519890262,1,275,154,17,275.0,154.0,0.22685185185185186,0.0,0.0,1.5709090909090908
621,BAN,1984,0,0,0.0,0.5,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
622,BAN,1988,1,0,0.0,0.19008264462809918,2,7,8,2,3.5,4.0,0.0,5.0,5.0,1.8571428571428572
623,BAN,1992,2,0,0.3333333333333333,0.25925925925925924,3,11,10,3,3.6666666666666665,3.3333333333333335,0.045454545454545456,5.0,0.0,1.8181818181818181
624,BAN,1996,3,0,0.0,0.25,4,15,12,3,3.75,3.0,0.07692307692307693,3.0,-0.3333333333333333,1.6
625,BAN,2000,4,0,0.2,0.16666666666666669,5,19,15,3,3.8,3.0,0.1875,4.0,0.25,1.5263157894736843
626,BAN,2004,5,0,0.25,0.25,6,22,17,3,3.6666666666666665,2.8333333333333335,0.19444444444444445,3.0,-0.2,1.5
627,BAN,2008,6,0,0.2,0.20000000000000004,7,26,18,3,3.7142857142857144,2.5714285714285716,0.21951219512195122,4.0,0.25,1.4230769230769231
628,BAN,2012,7,0,0.0,0.14285714285714285,8,31,22,5,3.875,2.75,0.20833333333333334,4.0,0.0,1.4193548387096775
629,BAN,2016,8,0,0.16666666666666666,0.14285714285714285,9,36,24,6,4.0,2.6666666666666665,0.23636363636363636,5.0,0.2,1.3888888888888888
630,BAN,2020,9,0,0.0,0.15625,10,42,31,6,4.2,3.1,0.25396825396825395,5.0,0.0,1.380952380952381
631,BAN,2024,10,0,0.0,0.20000000000000004,11,47,33,6,4.2727272727272725,3.0,0.25,4.0,-0.16666666666666666,1.3404255319148937
632,PER,1900,0,0,0.0,0.5,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
633,PER,1904,1,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
634,PER,1906,1,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
635,PER,1908,2,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
636,PER,1912,3,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
637,PER,1920,5,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
638,PER,1924,6,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
639,PER,1928,7,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
640,PER,1932,8,0,0.0,1.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.3333333333333333
641,PER,1936,9,0,0.0,0.13516068052930055,3,43,19,10,14.333333333333334,6.333333333333333,0.0,39.0,19.0,1.1627906976744187
642,PER,1948,12,1,0.0,0.08121615993336109,4,84,35,12,21.0,8.75,0.0,40.0,0.025,1.1785714285714286
643,ESA,1932,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
644,ESA,1936,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
645,ESA,1948,4,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
646,ESA,1952,5,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
647,ESA,1956,6,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
648,ESA,1960,7,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
649,ESA,1964,8,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
650,ESA,1968,9,0,0.0,0.04918639053254438,2,61,49,8,30.5,24.5,0.24074074074074073,59.0,59.0,1.721311475409836
651,ESA,1972,10,0,0.2727272727272727,0.1111111111111111,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
652,ESA,1976,11,0,0.0,0.0,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
653,ESA,1980,12,0,0.0,0.0,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
654,ESA,1984,13,0,0.0,0.06666666666666667,4,79,56,10,19.75,14.0,0.19858156028368795,9.0,-0.09090909090909091,1.6835443037974684
655,ESA,1988,14,0,0.5,0.14285714285714285,5,82,61,11,16.4,12.2,0.19594594594594594,5.0,-0.4,1.6951219512195121
656,ESA,1992,15,0,0.25,0.16666666666666669,6,85,64,11,14.166666666666666,10.666666666666666,0.2077922077922078,3.0,-0.3333333333333333,1.6941176470588235
657,ESA,1996,16,0,0.125,0.10000000000000003,7,92,68,11,13.142857142857142,9.714285714285714,0.21341463414634146,7.0,1.0,1.6630434782608696
