gold_3_games_avg,total_3_games_avg,gold_std,total_std,gold_growth_noc_rate,metal_growth_noc_rate,gold_growth_game_rate,metal_growth_game_rate,gold_num,metal_num,best_rank_last_3,rank_trend,participation_times,best_gold,best_total,athletes_count,veteran_ratio,star_athlete_num,athletes_growth_rate,medals_per_athlete,gold_per_athlete,unique_sports_last,unique_events_last,event_growth,sport_growth,hhi_sport,dominant_sport,gold_event_rate,metal_event_rate,gold_event_avg,metal_event_avg,consistent_sports,years_since_last_medal,is_host_history,NOC_Code,Year,gold_predict,metal_predict,ishost_hostrate_gold,ishost_hostrate_metal,ishost
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,15,15.0,1,1,3,73.0,0.1917808219178082,0.0,5.446383437407078,0.04697986577181208,0.006711409395973154,9.0,37.0,1.0053571428571428,1.2125,1.0,1.0,0.0,0.0,0.017543859649122806,0.12280701754385964,0.0,28.0,0,BRA,1948,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IRI,1948,0,1,0,0,0
1.3333333333333333,7.666666666666667,1.5275252316519468,2.309401076758503,-1.0,0.0,inf,0.7666666666666666,0,9,10,17.666666666666668,4,3,9,144.0,0.1388888888888889,0.0,16.450671434827033,0.18471337579617833,0.01592356687898089,15.0,55.0,9.563553770790612,2.8034090909090907,0.19262782401902495,0.0,0.0,0.16363636363636364,0.053763440860215055,0.6236559139784946,0.0,12.0,0,POL,1948,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PUR,1948,0,1,0,0,0
35.333333333333336,83.66666666666667,10.263202878893768,26.501572280401277,0.5833333333333334,0.47368421052631576,0.44524999090383927,0.5825953902931087,38,84,1,1.3333333333333333,11,76,231,289.0,0.09688581314878893,103.0,1.1635117897040104,0.6268418956591,0.2927120669056153,19.0,126.0,0.377226718997767,0.38674522150457985,0.1259297769181215,0.0,0.30158730158730157,0.4603174603174603,2.56993006993007,5.503496503496503,0.0,4.0,0,USA,1952,40,76,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,URS,1952,22,71,0,0,0
8.666666666666666,19.666666666666668,2.3094010767585034,6.350852961085883,0.0,0.6875,0.31481481481481477,0.26249999999999996,10,27,3,4.333333333333333,10,10,27,128.0,0.15625,19.0,1.2071429018908546,0.3692528735632184,0.14224137931034483,15.0,76.0,0.5013583135534355,0.28154761904761905,0.16861723871671028,0.0,0.13157894736842105,0.32894736842105265,0.4900990099009901,1.2722772277227723,0.0,4.0,0,HUN,1952,16,42,0,0,0
10.666666666666666,29.666666666666668,5.033222956847166,12.503332889007368,1.6666666666666667,1.0952380952380953,inf,3.2287559306713405,16,44,2,4.333333333333333,9,23,65,180.0,0.1111111111111111,43.0,1.6563725123893023,0.555205047318612,0.21451104100946372,18.0,100.0,0.5029829409966534,0.3150923096511332,0.09517045454545454,0.0,0.17,0.41,1.1574468085106382,2.9957446808510637,1.0,4.0,0,SWE,1952,12,35,0,0,0
9.666666666666666,30.0,2.081665999466133,5.196152422706632,-0.1111111111111111,0.0,0.4179449023199023,0.45765279366895506,8,27,2,3.6666666666666665,9,13,36,215.0,0.14418604651162792,31.0,8.932833585620488,0.46065428824049515,0.21485411140583555,16.0,89.0,4.780662623171913,1.2049476667123729,0.1602226634885666,0.0,0.10112359550561797,0.3258426966292135,1.173913043478261,2.5169082125603865,2.0,4.0,0,ITA,1952,8,21,0,0,0
3.3333333333333335,8.666666666666666,2.5166114784235836,2.5166114784235836,1.0,0.2222222222222222,inf,0.8577777777777778,6,11,8,12.666666666666666,6,6,11,87.0,0.11494252873563218,4.0,1.0038160704403807,0.14732965009208104,0.0423572744014733,11.0,57.0,0.9496071032186458,0.45770846800258563,0.3021875,1.0,0.10526315789473684,0.19298245614035087,0.1464968152866242,0.5095541401273885,0.0,4.0,0,TCH,1952,7,13,0,0,0
9.333333333333334,22.666666666666668,2.0816659994661326,5.507570547286102,0.42857142857142855,0.5263157894736842,inf,2.6946916224429716,10,29,3,4.0,11,27,103,316.0,0.07278481012658228,52.0,10.664387385179047,0.34966499162479064,0.09463986599664992,20.0,135.0,2.6035378382684184,1.104576799284884,0.07713005127469612,0.0,0.08148148148148149,0.2222222222222222,0.743421052631579,2.7467105263157894,2.0,4.0,0,FRA,1952,6,18,0,0,0
7.0,21.666666666666668,1.7320508075688772,2.886751345948129,0.0,0.0,1.1994897959183672,0.5816576110693757,8,20,5,6.333333333333333,8,15,37,129.0,0.06201550387596899,22.0,2.186793134459649,0.5295081967213114,0.1557377049180328,16.0,84.0,0.40064974935955944,0.5267586580086581,0.23296494742593143,0.0,0.09523809523809523,0.2261904761904762,0.6129032258064516,2.0838709677419356,2.0,4.0,0,FIN,1952,6,22,0,0,1
1.6666666666666667,6.333333333333333,1.5275252316519465,6.110100926607787,0.0,12.0,inf,1.6458333333333333,2,13,11,18.333333333333332,9,3,13,75.0,0.02666666666666667,6.0,0.894082383665717,0.3224043715846995,0.07650273224043716,11.0,52.0,0.3849619616056581,0.3005291005291004,0.3634013214593508,0.0,0.038461538461538464,0.25,0.16091954022988506,0.6781609195402298,2.0,4.0,0,AUS,1952,6,11,0,0,0
1.0,5.666666666666667,0.0,1.5275252316519465,0.0,0.16666666666666666,inf,0.5174059139784947,1,7,18,18.666666666666668,9,13,31,81.0,0.1111111111111111,17.0,1.9472612199821762,0.5821596244131455,0.23317683881064163,12.0,50.0,0.6648685070532288,0.39456349206349206,0.22790206960342238,0.0,0.02,0.14,0.9371069182389937,2.339622641509434,2.0,4.0,0,NOR,1952,3,5,0,0,0
3.0,13.0,2.6457513110645907,10.44030650891055,0.25,0.1111111111111111,inf,2.631313131313131,5,20,9,14.0,9,7,25,186.0,0.12365591397849462,16.0,4.293331373683608,0.3721973094170404,0.11061285500747384,19.0,98.0,2.606383847560318,0.9495279230573349,0.16265866679569685,0.0,0.05102040816326531,0.1836734693877551,0.4134078212290503,1.3910614525139664,2.0,4.0,0,SUI,1952,2,14,0,0,0
1.3333333333333333,3.3333333333333335,1.1547005383792517,2.081665999466133,0.0,3.0,inf,0.6904761904761906,2,4,15,19.333333333333332,8,4,10,35.0,0.05714285714285714,3.0,0.36709878663003664,0.26424870466321243,0.07772020725388601,10.0,34.0,0.9667001244942421,0.30059523809523814,0.18108419838523648,0.0,0.058823529411764705,0.17647058823529413,0.16666666666666666,0.5666666666666667,1.0,4.0,0,RSA,1952,2,10,0,0,0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,20,20.0,1,1,3,13.0,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,3.0,14.0,0.0,0.0,1.0,1.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,4.0,0,JAM,1952,2,5,0,0,0
0.6666666666666666,3.6666666666666665,1.1547005383792517,3.0550504633038935,0.0,1.3333333333333333,inf,0.6848919054801408,2,7,15,23.0,9,14,36,151.0,0.1456953642384106,25.0,1.3819533126851866,0.3604309500489716,0.07933398628795299,17.0,77.0,1.0359243514578291,0.7814795541990767,0.09713197069943288,0.0,0.025974025974025976,0.09090909090909091,0.37327188940092165,1.695852534562212,0.0,4.0,0,BEL,1952,2,4,0,0,0
1.6666666666666667,11.0,2.8867513459481287,7.937253933193772,0.0,3.0,inf,0.40377492877492877,5,20,10,17.666666666666668,10,5,20,160.0,0.175,15.0,0.8826898000335742,0.4246031746031746,0.08597883597883597,17.0,83.0,0.284562746591582,0.1720115995115995,0.16955386690734758,0.0,0.060240963855421686,0.26506024096385544,0.3333333333333333,1.646153846153846,1.0,4.0,0,DEN,1952,2,6,0,0,0
3.5,7.0,3.5355339059327378,7.0710678118654755,5.0,5.0,5.0,5.0,6,12,7,13.0,2,6,12,58.0,0.08620689655172414,0.0,9.608280384490062,0.09859154929577464,0.04929577464788732,7.0,42.0,4.715181876946583,1.5611111111111111,0.8673469387755102,1.0,0.14285714285714285,0.2857142857142857,0.12280701754385964,0.24561403508771928,0.0,4.0,0,TUR,1952,2,3,0,0,0
5.0,14.333333333333334,2.6457513110645907,8.144527815247079,-0.14285714285714285,0.1111111111111111,inf,1.5527777777777776,6,20,5,9.333333333333334,5,7,20,220.0,0.1590909090909091,1.0,2.2396407419823445,0.1662531017369727,0.052109181141439205,14.0,79.0,0.990438486244938,0.9188311688311688,0.3566495878814881,1.0,0.0759493670886076,0.16455696202531644,0.22105263157894736,0.7052631578947368,1.0,16.0,0,JPN,1952,1,9,0,0,0
4.0,18.0,1.0,4.58257569495584,-0.25,0.6428571428571429,5.933809523809524,7.351244537757765,3,23,9,11.0,11,56,146,406.0,0.11330049261083744,36.0,2.754821085330016,0.4774977497749775,0.16561656165616562,20.0,139.0,1.096689990729906,0.394974959680842,0.07045351379249387,0.0,0.02877697841726619,0.19424460431654678,1.3333333333333333,3.8442028985507246,0.0,4.0,0,GBR,1952,1,11,0,0,0
2.6666666666666665,6.0,0.5773502691896258,1.7320508075688772,0.5,0.0,0.5416666666666666,0.12202380952380953,3,7,12,13.0,5,3,7,199.0,0.035175879396984924,0.0,11.272395827017675,0.15158924205378974,0.04645476772616137,16.0,101.0,5.723862696443342,1.5452999381570809,0.19146722164412072,0.0,0.0297029702970297,0.06930693069306931,0.16964285714285715,0.5535714285714286,0.0,4.0,0,ARG,1952,1,5,0,0,0
1.0,6.333333333333333,1.7320508075688772,4.618802153517007,0.0,-0.8888888888888888,inf,0.35277777777777775,0,1,10,22.0,5,3,9,38.0,0.15789473684210525,0.0,13.013314925639403,0.17341040462427745,0.017341040462427744,5.0,28.0,7.5526611984506715,2.1093939393939394,0.18444444444444444,0.0,0.03571428571428571,0.07142857142857142,0.061855670103092786,0.6185567010309279,0.0,4.0,0,POL,1952,1,4,0,0,0
1.0,9.333333333333334,1.0,6.506407098647712,-1.0,-0.6666666666666666,inf,0.49429012345679,0,3,13,18.333333333333332,10,4,16,127.0,0.023622047244094488,4.0,4.06852962900487,0.3933649289099526,0.10426540284360189,13.0,83.0,1.1648424453393396,1.451096681096681,0.14827180206770857,0.0,0.0,0.04819277108433735,0.4520547945205479,1.7054794520547945,0.0,4.0,0,CAN,1952,1,3,0,0,0
0.3333333333333333,2.6666666666666665,0.5773502691896258,2.081665999466133,0.0,1.0,-0.75,0.5666666666666667,0,2,21,23.333333333333332,4,2,5,90.0,0.06666666666666667,1.0,18.521335501942712,0.1220472440944882,0.011811023622047244,8.0,35.0,16.483723432875973,3.6897435897435904,0.4693028095733611,0.0,0.0,0.05714285714285714,0.0375,0.3875,1.0,4.0,0,YUG,1952,1,3,0,0,0
0.5,2.0,0.7071067811865476,1.4142135623730951,-1.0,-0.6666666666666666,-1.0,-0.6666666666666667,0,1,15,24.5,2,1,3,70.0,0.1,0.0,4.348887571843471,0.08018867924528301,0.0047169811320754715,11.0,41.0,0.8259073359073359,1.0144444444444445,0.5155709342560554,1.0,0.0,0.024390243902439025,0.013513513513513514,0.22972972972972974,0.0,4.0,0,BRA,1952,1,3,0,0,0
0.6666666666666666,1.0,0.5773502691896258,0.0,0.0,0.0,inf,0.0,1,1,20,22.0,5,1,1,7.0,0.0,0.0,0.8194444444444445,0.1346153846153846,0.057692307692307696,5.0,8.0,0.9564814814814815,0.4583333333333333,0.30612244897959184,0.0,0.0,0.0,0.08823529411764706,0.20588235294117646,0.0,16.0,0,NZL,1952,1,3,0,0,0
1.0,1.0,0.0,0.0,0.0,0.0,inf,-0.125,1,1,19,20.333333333333332,5,1,2,79.0,0.012658227848101266,2.0,1.4111875129418987,0.45751633986928103,0.4444444444444444,10.0,39.0,0.6143162393162394,0.5555555555555555,0.9444897959183673,1.0,0.02564102564102564,0.02564102564102564,1.2592592592592593,1.2962962962962963,0.0,4.0,0,IND,1952,1,2,0,0,0
0.5,1.0,0.7071067811865476,0.0,-1.0,0.0,-1.0,0.0,0,1,14,16.5,2,1,1,45.0,0.022222222222222223,0.0,5.060668124392614,0.023148148148148147,0.013888888888888888,8.0,32.0,2.589304445986474,1.6523809523809523,0.44000000000000006,1.0,0.0,0.0,0.037037037037037035,0.06172839506172839,0.0,32.0,0,LUX,1952,1,1,0,0,0
17.666666666666668,52.0,17.7857620959388,42.579337712087536,6.6,3.2083333333333335,1.0261904761904763,0.6244635472054828,38,101,1,3.3333333333333335,8,38,101,433.0,0.11778290993071594,16.0,0.9388980733280698,0.4696180555555556,0.1701388888888889,22.0,143.0,0.30815698318760115,0.20171130952380953,0.0692938728513296,0.0,0.26573426573426573,0.6083916083916084,0.8672566371681416,2.393805309734513,1.0,16.0,0,GER,1952,0,24,0,0,0
4.333333333333333,13.666666666666666,2.0816659994661326,4.932882862316248,-0.16666666666666666,-0.058823529411764705,inf,0.4828733347405948,5,16,9,11.333333333333334,9,6,19,149.0,0.10738255033557047,13.0,1.14203940785099,0.31551362683438156,0.06813417190775681,18.0,74.0,0.8939995913443197,0.566038536626772,0.08173198971313782,0.0,0.06756756756756757,0.21621621621621623,0.3439153439153439,1.5925925925925926,1.0,4.0,0,NED,1952,0,5,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,34,34.0,1,0,1,36.0,0.0,0.0,35.0,0.02702702702702703,0.0,5.0,23.0,22.0,4.0,1.0,1.0,0.0,0.043478260869565216,0.0,0.041666666666666664,0.0,4.0,0,IRI,1952,0,7,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,30,30.0,1,0,1,54.0,0.037037037037037035,0.0,1.3937131289762867,0.006535947712418301,0.0,9.0,31.0,1.0667508417508418,0.7816666666666666,1.0,1.0,0.0,0.0,0.0,0.01639344262295082,0.0,24.0,0,CHI,1952,0,2,0,0,0
2.3333333333333335,8.666666666666666,2.3094010767585034,7.234178138070235,-0.8,-0.7647058823529411,inf,0.4539215686274509,1,4,10,16.333333333333332,10,5,17,148.0,0.14864864864864866,5.0,3.8601805513171596,0.19333333333333333,0.03166666666666667,17.0,79.0,1.4568340859197637,0.621692853929696,0.10820451843043993,0.0,0.02531645569620253,0.0759493670886076,0.09359605911330049,0.5714285714285714,2.0,4.0,0,AUT,1952,0,2,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LBN,1952,0,2,0,0,0
1.5,1.5,0.7071067811865476,0.7071067811865476,1.0,1.0,1.0,1.0,2,2,16,20.0,2,2,2,73.0,0.0136986301369863,0.0,0.9250730994152047,0.036585365853658534,0.018292682926829267,10.0,34.0,0.5671349510429969,0.6111111111111112,0.5,0.0,0.0,0.029411764705882353,0.05,0.1,0.0,20.0,0,IRL,1952,0,1,0,0,0
0.6666666666666666,3.3333333333333335,1.1547005383792517,1.5275252316519465,0.0,0.6666666666666666,inf,0.5833333333333334,2,5,17,22.0,3,2,5,88.0,0.045454545454545456,2.0,3.5188888888888883,0.13452914798206278,0.017937219730941704,14.0,57.0,3.6859096459096463,0.8833333333333332,0.26666666666666666,0.0,0.03508771929824561,0.07017543859649122,0.04819277108433735,0.3614457831325301,0.0,4.0,0,MEX,1952,0,1,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,0.0,0.0,inf,0.125,0,1,24,26.0,5,1,2,65.0,0.03076923076923077,0.0,2.659539005559877,0.11428571428571428,0.017857142857142856,11.0,37.0,2.160094570743658,0.7052380952380952,0.380859375,1.0,0.0,0.02702702702702703,0.05747126436781609,0.367816091954023,0.0,4.0,0,ESP,1952,0,1,0,0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,32,32.0,1,0,2,46.0,0.0,0.0,0.0,0.043478260869565216,0.0,7.0,24.0,0.0,0.0,0.5,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,4.0,0,KOR,1952,0,2,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,28,28.0,1,0,1,5.0,0.0,0.0,0.0,0.2,0.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,4.0,0,TTO,1952,0,2,0,0,0
0.3333333333333333,1.3333333333333333,0.5773502691896258,0.5773502691896257,0.0,1.0,-0.5,0.3333333333333333,0,2,24,25.333333333333332,4,1,2,61.0,0.03278688524590164,0.0,4.230035465329583,0.2631578947368421,0.23308270676691728,11.0,32.0,1.9310606060606061,0.7708333333333333,0.7975510204081633,1.0,0.0,0.0625,0.775,0.875,0.0,4.0,0,URU,1952,0,2,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BUL,1952,0,1,0,0,0
2.0,4.666666666666667,0.0,0.5773502691896258,0.0,0.0,0.0,0.125,2,5,16,16.333333333333332,3,2,5,85.0,0.12941176470588237,0.0,1.9853380503144655,0.07692307692307693,0.03296703296703297,12.0,53.0,0.6734199134199134,0.45111111111111113,0.47959183673469397,1.0,0.03773584905660377,0.07547169811320754,0.08823529411764706,0.20588235294117646,1.0,4.0,0,EGY,1952,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,VEN,1952,0,1,0,0,0
22.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,22,71,2,2.0,1,22,71,295.0,0.0,7.0,0.0,0.39661016949152544,0.12203389830508475,18.0,141.0,0.0,0.0,0.20388633209146031,0.0,0.15602836879432624,0.3900709219858156,0.2553191489361702,0.8297872340425532,0.0,4.0,0,URS,1956,37,98,0,0,0
34.0,72.33333333333333,8.717797887081348,13.868429375143146,0.05263157894736842,-0.09523809523809523,0.4095574079987055,0.5209741643357265,40,76,1,1.3333333333333333,12,76,231,279.0,0.24372759856630824,106.0,1.0636689675516289,0.6274797942689199,0.3005143277002204,18.0,133.0,0.35042078871091603,0.3501304881335842,0.12597420048374094,0.0,0.3007518796992481,0.42105263157894735,2.7266666666666666,5.693333333333333,0.0,4.0,0,USA,1956,32,74,0,0,0
2.6666666666666665,8.333333333333334,3.0550504633038935,6.429100507328637,2.0,-0.15384615384615385,inf,1.4458689458689458,6,11,9,17.666666666666668,10,6,13,81.0,0.19753086419753085,6.0,0.8126741452991453,0.3185483870967742,0.0846774193548387,12.0,67.0,0.3753119192912462,0.27956709956709946,0.27127062970677773,0.0,0.08955223880597014,0.14925373134328357,0.20388349514563106,0.7669902912621359,2.0,4.0,0,AUS,1956,13,35,0,0,1
12.0,28.333333333333332,3.4641016151377544,13.051181300301261,0.6,0.5555555555555556,0.3433333333333333,0.29180555555555554,16,42,3,3.3333333333333335,11,16,42,188.0,0.35106382978723405,31.0,1.1400162744462314,0.4388753056234719,0.18581907090464547,15.0,107.0,0.49286162476149636,0.25595238095238093,0.1497427859808661,0.0,0.14953271028037382,0.29906542056074764,0.6877828054298643,1.6244343891402715,0.0,4.0,0,HUN,1956,9,26,0,0,0
8.333333333333334,25.0,0.5773502691896257,3.4641016151377544,0.0,-0.2222222222222222,0.37150657983991314,0.382111125236602,8,21,4,4.666666666666667,10,13,36,231.0,0.24675324675324675,35.0,8.194632337206377,0.44061302681992337,0.19923371647509577,19.0,114.0,4.405682310941295,1.1201603611530084,0.157510775047259,0.0,0.07017543859649122,0.16666666666666666,1.1353711790393013,2.510917030567686,2.0,4.0,0,ITA,1956,8,25,0,0,0
11.333333333333334,33.333333333333336,5.033222956847166,11.590225767142474,-0.25,-0.20454545454545456,inf,2.8472779989805854,12,35,2,4.333333333333333,10,23,65,205.0,0.33170731707317075,46.0,1.5184194557074464,0.5508896797153024,0.2099644128113879,17.0,124.0,0.47907540090604855,0.2813970491777979,0.09103686343635868,0.0,0.0967741935483871,0.27419354838709675,1.1346153846153846,2.976923076923077,1.0,4.0,0,SWE,1956,8,19,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EUA,1956,6,26,0,0,0
2.6666666666666665,16.0,1.5275252316519465,6.244997998398398,-0.6666666666666666,-0.5217391304347826,5.333766233766234,6.63551874974026,1,11,12,14.0,12,56,146,256.0,0.24609375,36.0,2.4944644842126134,0.45217391304347826,0.1536231884057971,18.0,127.0,0.9981049135647639,0.3537270463741052,0.07123569348844075,0.0,0.007874015748031496,0.08661417322834646,1.2705479452054795,3.73972602739726,0.0,4.0,0,GBR,1956,6,24,0,0,0
0.3333333333333333,2.0,0.5773502691896258,1.7320508075688772,0.0,3.0,inf,1.5,1,4,23,23.666666666666668,3,1,4,114.0,0.008771929824561403,0.0,17.351746031746035,0.09375,0.004464285714285714,15.0,67.0,7.875703463203463,2.1333333333333333,0.600907029478458,1.0,0.014925373134328358,0.05970149253731343,0.011111111111111112,0.23333333333333334,0.0,4.0,0,ROU,1956,5,13,0,0,0
4.666666666666667,15.666666666666666,3.214550253664318,5.859465277082315,-0.8333333333333334,-0.55,inf,1.132222222222222,1,9,5,10.0,6,7,20,69.0,0.014492753623188406,1.0,1.7519733455913478,0.16772823779193205,0.04670912951167728,13.0,60.0,0.7852810170184611,0.7537878787878788,0.33536292260855627,1.0,0.016666666666666666,0.11666666666666667,0.2037037037037037,0.7314814814814815,1.0,4.0,0,JPN,1956,4,19,0,0,0
7.666666666666667,22.0,2.0816659994661326,6.082762530298219,-0.4,-0.3793103448275862,inf,2.415236898145648,6,18,3,5.333333333333333,12,27,103,245.0,0.33877551020408164,55.0,9.756964807722143,0.3431372549019608,0.09411764705882353,18.0,131.0,2.384107215943581,1.004195399344477,0.07801861224489796,0.0,0.04580152671755725,0.13740458015267176,0.7547169811320755,2.751572327044025,2.0,4.0,0,FRA,1956,4,14,0,0,0
3.0,5.666666666666667,2.6457513110645907,5.507570547286102,-0.6666666666666666,-0.75,2.1666666666666665,2.125,2,3,7,14.0,3,6,12,51.0,0.13725490196078433,0.0,8.218427521681138,0.0913978494623656,0.04838709677419355,4.0,31.0,4.004169499967819,1.2768707482993198,0.8892733564013842,1.0,0.06451612903225806,0.0967741935483871,0.15254237288135594,0.288135593220339,0.0,4.0,0,TUR,1956,3,7,0,0,0
7.333333333333333,20.666666666666668,1.1547005383792517,1.1547005383792515,-0.25,0.1,1.0183035714285713,0.5214504096857038,6,22,5,6.333333333333333,9,15,37,258.0,0.1937984496124031,24.0,2.054927230630799,0.44376528117359415,0.12591687041564792,18.0,139.0,0.42888443329315334,0.48211880711880717,0.2050026941086295,0.0,0.04316546762589928,0.15827338129496402,0.5309278350515464,1.8711340206185567,2.0,4.0,0,FIN,1956,3,15,0,0,0
0.6666666666666666,5.0,0.5773502691896258,3.4641016151377544,0.0,0.0,inf,0.44486111111111104,1,3,17,21.0,11,4,16,107.0,0.16822429906542055,4.0,3.6843469068261885,0.35041551246537395,0.09279778393351801,13.0,74.0,1.049090065313967,1.3191788009969827,0.14477651580246528,0.0,0.013513513513513514,0.04054054054054054,0.4267515923566879,1.6114649681528663,0.0,4.0,0,CAN,1956,2,6,0,0,0
0.6666666666666666,1.6666666666666667,0.5773502691896258,1.1547005383792517,0.0,2.0,inf,0.4,1,3,20,22.0,6,1,3,14.0,0.07142857142857142,0.0,0.8452380952380952,0.15384615384615385,0.06153846153846154,5.0,14.0,0.926984126984127,0.39285714285714285,0.28,0.0,0.07142857142857142,0.21428571428571427,0.10256410256410256,0.2564102564102564,0.0,4.0,0,NZL,1956,2,2,0,0,0
0.3333333333333333,4.666666666666667,0.5773502691896258,4.041451884327381,0.0,3.0,inf,0.8822222222222222,1,4,20,25.333333333333332,6,3,9,125.0,0.04,0.0,11.226008052067924,0.13733905579399142,0.015021459227467811,11.0,74.0,6.567693855851751,1.9578282828282827,0.1728515625,0.0,0.013513513513513514,0.05405405405405406,0.05384615384615385,0.49230769230769234,0.0,4.0,0,POL,1956,1,9,0,0,0
5.333333333333333,11.0,2.0816659994661326,2.0,0.16666666666666666,0.18181818181818182,inf,0.7451178451178451,7,13,6,9.0,7,7,13,99.0,0.23232323232323232,6.0,0.859501897780777,0.16962843295638125,0.05492730210016155,11.0,70.0,0.8293509485886377,0.381423723335488,0.2596825396825396,0.0,0.1,0.18571428571428572,0.20238095238095238,0.625,0.0,4.0,0,TCH,1956,1,6,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,40,40.0,1,0,1,63.0,0.0,0.0,3.0078525641025644,0.008620689655172414,0.0,8.0,34.0,5.0405303030303035,1.2857142857142856,1.0,1.0,0.0,0.029411764705882353,0.0,0.02,0.0,4.0,0,BUL,1956,1,5,0,0,0
2.3333333333333335,10.333333333333334,2.5166114784235836,8.386497083606082,-0.6,-0.7,inf,0.2933974358974359,2,6,10,16.0,11,5,20,128.0,0.359375,15.0,0.7842634545759766,0.3937947494033413,0.081145584725537,15.0,73.0,0.2477405034731797,0.14567899420840597,0.1627364554637282,0.0,0.0273972602739726,0.0821917808219178,0.33497536945812806,1.625615763546798,1.0,4.0,0,DEN,1956,1,4,0,0,0
1.0,1.3333333333333333,1.0,0.5773502691896257,-1.0,-0.5,0.0,0.25,0,1,16,24.666666666666668,3,2,2,19.0,0.21052631578947367,0.0,0.5088733177120883,0.03910614525139665,0.01675977653631285,6.0,18.0,0.30770415445871835,0.3583333333333334,0.3877551020408163,0.0,0.0,0.05555555555555555,0.046153846153846156,0.1076923076923077,0.0,4.0,0,IRL,1956,1,5,0,0,0
1.6666666666666667,6.0,1.1547005383792517,1.0,2.0,-0.2857142857142857,inf,0.4281703362348524,3,5,10,15.666666666666666,10,13,31,102.0,0.3333333333333333,17.0,1.7938064962800928,0.5445544554455446,0.21782178217821782,14.0,72.0,0.6444259155029353,0.37384559884559887,0.23066959015010963,0.0,0.041666666666666664,0.06944444444444445,0.850828729281768,2.1270718232044197,2.0,4.0,0,NOR,1956,1,3,0,0,0
0.6666666666666666,3.0,1.1547005383792517,2.0,-1.0,-0.8,inf,0.12222222222222223,0,1,17,26.333333333333332,4,2,5,64.0,0.296875,2.0,2.8869528619528615,0.11567164179104478,0.014925373134328358,13.0,35.0,3.007263886211255,0.7242063492063492,0.25286160249739853,0.0,0.0,0.02857142857142857,0.0449438202247191,0.34831460674157305,0.0,4.0,0,MEX,1956,1,2,0,0,0
0.6666666666666666,2.3333333333333335,0.5773502691896258,1.1547005383792515,0.0,2.0,inf,0.6666666666666666,1,3,15,24.333333333333332,3,1,3,97.0,0.24742268041237114,0.0,3.6883586908219397,0.07017543859649122,0.007017543859649123,14.0,51.0,0.7289065197601783,0.8908249158249157,0.385,0.0,0.0196078431372549,0.058823529411764705,0.02247191011235955,0.2247191011235955,0.0,4.0,0,BRA,1956,1,1,0,0,0
